Date,LEVEL
2018-07-06 01:30:00,0.2038
2018-07-06 01:40:00,0.20595
2018-07-06 01:50:00,0.2057
2018-07-06 02:00:00,0.2038
2018-07-06 02:10:00,0.2005
2018-07-06 02:20:00,0.19535
2018-07-06 02:30:00,0.19855
2018-07-06 02:40:00,0.20435
2018-07-06 02:50:00,0.2049
2018-07-06 03:00:00,0.20275
2018-07-06 03:10:00,0.2009
2018-07-06 03:20:00,0.20105
2018-07-06 03:30:00,0.2005
2018-07-06 03:40:00,0.19895
2018-07-06 03:50:00,0.19825
2018-07-06 04:00:00,0.19835
2018-07-06 04:10:00,0.19815
2018-07-06 04:20:00,0.19455
2018-07-06 04:30:00,0.19665
2018-07-06 04:40:00,0.1979
2018-07-06 04:50:00,0.19655
2018-07-06 05:00:00,0.19685
2018-07-06 05:10:00,0.1984
2018-07-06 05:20:00,0.19725
2018-07-06 05:30:00,0.19955
2018-07-06 05:40:00,0.20125
2018-07-06 05:50:00,0.20275
2018-07-06 06:00:00,0.20215
2018-07-06 06:10:00,0.19995
2018-07-06 06:20:00,0.19925
2018-07-06 06:30:00,0.19915
2018-07-06 06:40:00,0.20145
2018-07-06 06:50:00,0.2039
2018-07-06 07:00:00,0.2013
2018-07-06 07:10:00,0.1957
2018-07-06 07:20:00,0.19205
2018-07-06 07:30:00,0.1962
2018-07-06 07:40:00,0.1999
2018-07-06 07:50:00,0.2031
2018-07-06 08:00:00,0.20075
2018-07-06 08:10:00,0.1927
2018-07-06 08:20:00,0.1895
2018-07-06 08:30:00,0.1907
2018-07-06 08:40:00,0.1993
2018-07-06 08:50:00,0.20495
2018-07-06 09:00:00,0.20315
2018-07-06 09:10:00,0.19495
2018-07-06 09:20:00,0.1966
2018-07-06 09:30:00,0.19825
2018-07-06 09:40:00,0.1931
2018-07-06 09:50:00,0.19125
2018-07-06 10:00:00,0.19295
2018-07-06 10:10:00,0.19785
2018-07-06 10:20:00,0.20005
2018-07-06 10:30:00,0.1957
2018-07-06 10:40:00,0.19155
2018-07-06 10:50:00,0.19425
2018-07-06 11:00:00,0.19485
2018-07-06 11:10:00,0.1944
2018-07-06 11:20:00,0.19225
2018-07-06 11:30:00,0.1928
2018-07-06 11:40:00,0.192
2018-07-06 11:50:00,0.18875
2018-07-06 12:00:00,0.1909
2018-07-06 12:10:00,0.19335
2018-07-06 12:20:00,0.18965
2018-07-06 12:30:00,0.19245
2018-07-06 12:40:00,0.19455
2018-07-06 12:50:00,0.19065
2018-07-06 13:00:00,0.19235
2018-07-06 13:10:00,0.1941
2018-07-06 13:20:00,0.19215
2018-07-06 13:30:00,0.1937
2018-07-06 13:40:00,0.1964
2018-07-06 13:50:00,0.19345
2018-07-06 14:00:00,0.19655
2018-07-06 14:10:00,0.1988
2018-07-06 14:20:00,0.196
2018-07-06 14:30:00,0.1972
2018-07-06 14:40:00,0.19815
2018-07-06 14:50:00,0.1988
2018-07-06 15:00:00,0.19815
2018-07-06 15:10:00,0.19985
2018-07-06 15:20:00,0.1994
2018-07-06 15:30:00,0.19795
2018-07-06 15:40:00,0.1959
2018-07-06 15:50:00,0.19075
2018-07-06 16:00:00,0.19545
2018-07-06 16:10:00,0.2013
2018-07-06 16:20:00,0.2025
2018-07-06 16:30:00,0.2008
2018-07-06 16:40:00,0.19925
2018-07-06 16:50:00,0.19835
2018-07-06 17:00:00,0.20075
2018-07-06 17:10:00,0.20005
2018-07-06 17:20:00,0.198
2018-07-06 17:30:00,0.19865
2018-07-06 17:40:00,0.1992
2018-07-06 17:50:00,0.1982
2018-07-06 18:00:00,0.1997
2018-07-06 18:10:00,0.20005
2018-07-06 18:20:00,0.19935
2018-07-06 18:30:00,0.1981
2018-07-06 18:40:00,0.1966
2018-07-06 18:50:00,0.1954
2018-07-06 19:00:00,0.19705
2018-07-06 19:10:00,0.1995
2018-07-06 19:20:00,0.1988
2018-07-06 19:30:00,0.199
2018-07-06 19:40:00,0.1978
2018-07-06 19:50:00,0.1978
2018-07-06 20:00:00,0.19685
2018-07-06 20:10:00,0.19795
2018-07-06 20:20:00,0.19705
2018-07-06 20:30:00,0.1954
2018-07-06 20:40:00,0.19615
2018-07-06 20:50:00,0.19475
2018-07-06 21:00:00,0.1945
2018-07-06 21:10:00,0.1986
2018-07-06 21:20:00,0.20255
2018-07-06 21:30:00,0.19925
2018-07-06 21:40:00,0.20055
2018-07-06 21:50:00,0.2018
2018-07-06 22:00:00,0.1976
2018-07-06 22:10:00,0.1939
2018-07-06 22:20:00,0.19405
2018-07-06 22:30:00,0.1964
2018-07-06 22:40:00,0.19725
2018-07-06 22:50:00,0.1972
2018-07-06 23:00:00,0.1977
2018-07-06 23:10:00,0.1948
2018-07-06 23:20:00,0.191
2018-07-06 23:30:00,0.1952
2018-07-06 23:40:00,0.20115
2018-07-06 23:50:00,0.1994
2018-07-07 00:00:00,0.2003
2018-07-07 00:10:00,0.20295
2018-07-07 00:20:00,0.2054
2018-07-07 00:30:00,0.20055
2018-07-07 00:40:00,0.1943
2018-07-07 00:50:00,0.1896
2018-07-07 01:00:00,0.19425
2018-07-07 01:10:00,0.1996
2018-07-07 01:20:00,0.19885
2018-07-07 01:30:00,0.2022
2018-07-07 01:40:00,0.1989
2018-07-07 01:50:00,0.20105
2018-07-07 02:00:00,0.2015
2018-07-07 02:10:00,0.20045
2018-07-07 02:20:00,0.1987
2018-07-07 02:30:00,0.20125
2018-07-07 02:40:00,0.20275
2018-07-07 02:50:00,0.1999
2018-07-07 03:00:00,0.2034
2018-07-07 03:10:00,0.2026
2018-07-07 03:20:00,0.2026
2018-07-07 03:30:00,0.2036
2018-07-07 03:40:00,0.20325
2018-07-07 03:50:00,0.20055
2018-07-07 04:00:00,0.2027
2018-07-07 04:10:00,0.2065
2018-07-07 04:20:00,0.21035
2018-07-07 04:30:00,0.20865
2018-07-07 04:40:00,0.2042
2018-07-07 04:50:00,0.19965
2018-07-07 05:00:00,0.201
2018-07-07 05:10:00,0.20875
2018-07-07 05:20:00,0.2119
2018-07-07 05:30:00,0.2094
2018-07-07 05:40:00,0.20615
2018-07-07 05:50:00,0.20755
2018-07-07 06:00:00,0.2084
2018-07-07 06:10:00,0.2115
2018-07-07 06:20:00,0.2165
2018-07-07 06:30:00,0.21735
2018-07-07 06:40:00,0.21565
2018-07-07 06:50:00,0.2187
2018-07-07 07:00:00,0.221
2018-07-07 07:10:00,0.2232
2018-07-07 07:20:00,0.23015
2018-07-07 07:30:00,0.2307
2018-07-07 07:40:00,0.2301
2018-07-07 07:50:00,0.23455
2018-07-07 08:00:00,0.23475
2018-07-07 08:10:00,0.23155
2018-07-07 08:20:00,0.22875
2018-07-07 08:30:00,0.23235
2018-07-07 08:40:00,0.24395
2018-07-07 08:50:00,0.25305
2018-07-07 09:00:00,0.2513
2018-07-07 09:10:00,0.24255
2018-07-07 09:20:00,0.24255
2018-07-07 09:30:00,0.24325
2018-07-07 09:40:00,0.2455
2018-07-07 09:50:00,0.24765
2018-07-07 10:00:00,0.2483
2018-07-07 10:10:00,0.249
2018-07-07 10:20:00,0.2498
2018-07-07 10:30:00,0.2482
2018-07-07 10:40:00,0.24745
2018-07-07 10:50:00,0.2493
2018-07-07 11:00:00,0.24815
2018-07-07 11:10:00,0.2473
2018-07-07 11:20:00,0.2457
2018-07-07 11:30:00,0.24635
2018-07-07 11:40:00,0.24715
2018-07-07 11:50:00,0.2471
2018-07-07 12:00:00,0.24715
2018-07-07 12:10:00,0.248
2018-07-07 12:20:00,0.2483
2018-07-07 12:30:00,0.2495
2018-07-07 12:40:00,0.24965
2018-07-07 12:50:00,0.2491
2018-07-07 13:00:00,0.24935
2018-07-07 13:10:00,0.2503
2018-07-07 13:20:00,0.25205
2018-07-07 13:30:00,0.25245
2018-07-07 13:40:00,0.25275
2018-07-07 13:50:00,0.2521
2018-07-07 14:00:00,0.2526
2018-07-07 14:10:00,0.25405
2018-07-07 14:20:00,0.2547
2018-07-07 14:30:00,0.254
2018-07-07 14:40:00,0.25755
2018-07-07 14:50:00,0.25675
2018-07-07 15:00:00,0.2583
2018-07-07 15:10:00,0.25875
2018-07-07 15:20:00,0.26045
2018-07-07 15:30:00,0.25975
2018-07-07 15:40:00,0.25975
2018-07-07 15:50:00,0.2622
2018-07-07 16:00:00,0.2615
2018-07-07 16:10:00,0.25955
2018-07-07 16:20:00,0.2627
2018-07-07 16:30:00,0.26185
2018-07-07 16:40:00,0.2592
2018-07-07 16:50:00,0.26125
2018-07-07 17:00:00,0.25935
2018-07-07 17:10:00,0.25775
2018-07-07 17:20:00,0.26025
2018-07-07 17:30:00,0.26005
2018-07-07 17:40:00,0.25605
2018-07-07 17:50:00,0.25615
2018-07-07 18:00:00,0.2559
2018-07-07 18:10:00,0.2564
2018-07-07 18:20:00,0.25685
2018-07-07 18:30:00,0.25435
2018-07-07 18:40:00,0.2535
2018-07-07 18:50:00,0.2534
2018-07-07 19:00:00,0.25155
2018-07-07 19:10:00,0.25005
2018-07-07 19:20:00,0.25245
2018-07-07 19:30:00,0.25225
2018-07-07 19:40:00,0.25015
2018-07-07 19:50:00,0.25125
2018-07-07 20:00:00,0.2486
2018-07-07 20:10:00,0.24795
2018-07-07 20:20:00,0.2481
2018-07-07 20:30:00,0.2471
2018-07-07 20:40:00,0.2458
2018-07-07 20:50:00,0.2464
2018-07-07 21:00:00,0.2461
2018-07-07 21:10:00,0.2445
2018-07-07 21:20:00,0.2433
2018-07-07 21:30:00,0.24295
2018-07-07 21:40:00,0.24155
2018-07-07 21:50:00,0.24195
2018-07-07 22:00:00,0.242
2018-07-07 22:10:00,0.24365
2018-07-07 22:20:00,0.2442
2018-07-07 22:30:00,0.2435
2018-07-07 22:40:00,0.24115
2018-07-07 22:50:00,0.23975
2018-07-07 23:00:00,0.2401
2018-07-07 23:10:00,0.2412
2018-07-07 23:20:00,0.2424
2018-07-07 23:30:00,0.24075
2018-07-07 23:40:00,0.24055
2018-07-07 23:50:00,0.2401
2018-07-08 00:00:00,0.2397
2018-07-08 00:10:00,0.23795
2018-07-08 00:20:00,0.2384
2018-07-08 00:30:00,0.2373
2018-07-08 00:40:00,0.23915
2018-07-08 00:50:00,0.24235
2018-07-08 01:00:00,0.24065
2018-07-08 01:10:00,0.23715
2018-07-08 01:20:00,0.2384
2018-07-08 01:30:00,0.23625
2018-07-08 01:40:00,0.2317
2018-07-08 01:50:00,0.2333
2018-07-08 02:00:00,0.2334
2018-07-08 02:10:00,0.2336
2018-07-08 02:20:00,0.23295
2018-07-08 02:30:00,0.23295
2018-07-08 02:40:00,0.23245
2018-07-08 02:50:00,0.232
2018-07-08 03:00:00,0.23225
2018-07-08 03:10:00,0.23215
2018-07-08 03:20:00,0.2347
2018-07-08 03:30:00,0.23245
2018-07-08 03:40:00,0.2303
2018-07-08 03:50:00,0.23255
2018-07-08 04:00:00,0.23145
2018-07-08 04:10:00,0.2283
2018-07-08 04:20:00,0.2287
2018-07-08 04:30:00,0.2293
2018-07-08 04:40:00,0.2291
2018-07-08 04:50:00,0.2298
2018-07-08 05:00:00,0.23
2018-07-08 05:10:00,0.2313
2018-07-08 05:20:00,0.2333
2018-07-08 05:30:00,0.2303
2018-07-08 05:40:00,0.2274
2018-07-08 05:50:00,0.23145
2018-07-08 06:00:00,0.22995
2018-07-08 06:10:00,0.2289
2018-07-08 06:20:00,0.23005
2018-07-08 06:30:00,0.2282
2018-07-08 06:40:00,0.22915
2018-07-08 06:50:00,0.23195
2018-07-08 07:00:00,0.22935
2018-07-08 07:10:00,0.22745
2018-07-08 07:20:00,0.2313
2018-07-08 07:30:00,0.22785
2018-07-08 07:40:00,0.22505
2018-07-08 07:50:00,0.2277
2018-07-08 08:00:00,0.2259
2018-07-08 08:10:00,0.22445
2018-07-08 08:20:00,0.2266
2018-07-08 08:30:00,0.2248
2018-07-08 08:40:00,0.2241
2018-07-08 08:50:00,0.2269
2018-07-08 09:00:00,0.22415
2018-07-08 09:10:00,0.2219
2018-07-08 09:20:00,0.2241
2018-07-08 09:30:00,0.22215
2018-07-08 09:40:00,0.222
2018-07-08 09:50:00,0.2234
2018-07-08 10:00:00,0.22055
2018-07-08 10:10:00,0.21885
2018-07-08 10:20:00,0.2213
2018-07-08 10:30:00,0.21955
2018-07-08 10:40:00,0.2174
2018-07-08 10:50:00,0.21905
2018-07-08 11:00:00,0.2175
2018-07-08 11:10:00,0.21565
2018-07-08 11:20:00,0.21615
2018-07-08 11:30:00,0.21715
2018-07-08 11:40:00,0.2169
2018-07-08 11:50:00,0.2164
2018-07-08 12:00:00,0.2182
2018-07-08 12:10:00,0.2208
2018-07-08 12:20:00,0.22015
2018-07-08 12:30:00,0.21855
2018-07-08 12:40:00,0.21375
2018-07-08 12:50:00,0.2144
2018-07-08 13:00:00,0.21395
2018-07-08 13:10:00,0.2131
2018-07-08 13:20:00,0.2115
2018-07-08 13:30:00,0.21065
2018-07-08 13:40:00,0.2114
2018-07-08 13:50:00,0.21125
2018-07-08 14:00:00,0.2112
2018-07-08 14:10:00,0.2113
2018-07-08 14:20:00,0.21225
2018-07-08 14:30:00,0.2127
2018-07-08 14:40:00,0.2124
2018-07-08 14:50:00,0.21245
2018-07-08 15:00:00,0.2114
2018-07-08 15:10:00,0.2125
2018-07-08 15:20:00,0.21235
2018-07-08 15:30:00,0.21325
2018-07-08 15:40:00,0.21425
2018-07-08 15:50:00,0.2171
2018-07-08 16:00:00,0.21525
2018-07-08 16:10:00,0.21105
2018-07-08 16:20:00,0.21315
2018-07-08 16:30:00,0.21265
2018-07-08 16:40:00,0.21335
2018-07-08 16:50:00,0.2158
2018-07-08 17:00:00,0.2155
2018-07-08 17:10:00,0.21405
2018-07-08 17:20:00,0.2148
2018-07-08 17:30:00,0.21415
2018-07-08 17:40:00,0.2126
2018-07-08 17:50:00,0.2134
2018-07-08 18:00:00,0.2122
2018-07-08 18:10:00,0.21245
2018-07-08 18:20:00,0.2159
2018-07-08 18:30:00,0.2129
2018-07-08 18:40:00,0.2107
2018-07-08 18:50:00,0.21435
2018-07-08 19:00:00,0.21265
2018-07-08 19:10:00,0.21205
2018-07-08 19:20:00,0.21485
2018-07-08 19:30:00,0.2123
2018-07-08 19:40:00,0.21115
2018-07-08 19:50:00,0.2136
2018-07-08 20:00:00,0.2121
2018-07-08 20:10:00,0.20885
2018-07-08 20:20:00,0.2095
2018-07-08 20:30:00,0.20935
2018-07-08 20:40:00,0.2095
2018-07-08 20:50:00,0.2105
2018-07-08 21:00:00,0.2095
2018-07-08 21:10:00,0.2085
2018-07-08 21:20:00,0.21015
2018-07-08 21:30:00,0.2119
2018-07-08 21:40:00,0.21265
2018-07-08 21:50:00,0.21405
2018-07-08 22:00:00,0.21265
2018-07-08 22:10:00,0.211
2018-07-08 22:20:00,0.2125
2018-07-08 22:30:00,0.2116
2018-07-08 22:40:00,0.212
2018-07-08 22:50:00,0.21305
2018-07-08 23:00:00,0.21165
2018-07-08 23:10:00,0.21005
2018-07-08 23:20:00,0.21245
2018-07-08 23:30:00,0.21085
2018-07-08 23:40:00,0.2087
2018-07-08 23:50:00,0.2099
2018-07-09 00:00:00,0.2095
2018-07-09 00:10:00,0.20895
2018-07-09 00:20:00,0.21035
2018-07-09 00:30:00,0.20815
2018-07-09 00:40:00,0.20745
2018-07-09 00:50:00,0.2078
2018-07-09 01:00:00,0.20725
2018-07-09 01:10:00,0.2081
2018-07-09 01:20:00,0.2083
2018-07-09 01:30:00,0.2079
2018-07-09 01:40:00,0.20825
2018-07-09 01:50:00,0.20995
2018-07-09 02:00:00,0.2084
2018-07-09 02:10:00,0.20605
2018-07-09 02:20:00,0.20715
2018-07-09 02:30:00,0.20715
2018-07-09 02:40:00,0.206
2018-07-09 02:50:00,0.2063
2018-07-09 03:00:00,0.20625
2018-07-09 03:10:00,0.2057
2018-07-09 03:20:00,0.20495
2018-07-09 03:30:00,0.20635
2018-07-09 03:40:00,0.20565
2018-07-09 03:50:00,0.2051
2018-07-09 04:00:00,0.2046
2018-07-09 04:10:00,0.20615
2018-07-09 04:20:00,0.2061
2018-07-09 04:30:00,0.2051
2018-07-09 04:40:00,0.2039
2018-07-09 04:50:00,0.20455
2018-07-09 05:00:00,0.20455
2018-07-09 05:10:00,0.20485
2018-07-09 05:20:00,0.205
2018-07-09 05:30:00,0.20375
2018-07-09 05:40:00,0.20235
2018-07-09 05:50:00,0.2038
2018-07-09 06:00:00,0.2041
2018-07-09 06:10:00,0.2052
2018-07-09 06:20:00,0.2077
2018-07-09 06:30:00,0.20495
2018-07-09 06:40:00,0.2027
2018-07-09 06:50:00,0.20355
2018-07-09 07:00:00,0.2034
2018-07-09 07:10:00,0.20195
2018-07-09 07:20:00,0.2024
2018-07-09 07:30:00,0.20245
2018-07-09 07:40:00,0.20315
2018-07-09 07:50:00,0.2062
2018-07-09 08:00:00,0.20425
2018-07-09 08:10:00,0.2024
2018-07-09 08:20:00,0.2049
2018-07-09 08:30:00,0.2041
2018-07-09 08:40:00,0.2002
2018-07-09 08:50:00,0.2006
2018-07-09 09:00:00,0.19975
2018-07-09 09:10:00,0.19795
2018-07-09 09:20:00,0.1995
2018-07-09 09:30:00,0.19915
2018-07-09 09:40:00,0.2004
2018-07-09 09:50:00,0.20435
2018-07-09 10:00:00,0.1994
2018-07-09 10:10:00,0.19205
2018-07-09 10:20:00,0.1924
2018-07-09 10:30:00,0.1948
2018-07-09 10:40:00,0.19925
2018-07-09 10:50:00,0.202
2018-07-09 11:00:00,0.19815
2018-07-09 11:10:00,0.1898
2018-07-09 11:20:00,0.1891
2018-07-09 11:30:00,0.1931
2018-07-09 11:40:00,0.1977
2018-07-09 11:50:00,0.19895
2018-07-09 12:00:00,0.1967
2018-07-09 12:10:00,0.1911
2018-07-09 12:20:00,0.18815
2018-07-09 12:30:00,0.19255
2018-07-09 12:40:00,0.19775
2018-07-09 12:50:00,0.196
2018-07-09 13:00:00,0.19605
2018-07-09 13:10:00,0.19765
2018-07-09 13:20:00,0.1972
2018-07-09 13:30:00,0.19685
2018-07-09 13:40:00,0.1957
2018-07-09 13:50:00,0.19305
2018-07-09 14:00:00,0.19525
2018-07-09 14:10:00,0.1974
2018-07-09 14:20:00,0.19655
2018-07-09 14:30:00,0.1963
2018-07-09 14:40:00,0.1978
2018-07-09 14:50:00,0.19795
2018-07-09 15:00:00,0.1975
2018-07-09 15:10:00,0.19645
2018-07-09 15:20:00,0.19625
2018-07-09 15:30:00,0.197
2018-07-09 15:40:00,0.1982
2018-07-09 15:50:00,0.1987
2018-07-09 16:00:00,0.1992
2018-07-09 16:10:00,0.1996
2018-07-09 16:20:00,0.1992
2018-07-09 16:30:00,0.19865
2018-07-09 16:40:00,0.19815
2018-07-09 16:50:00,0.19855
2018-07-09 17:00:00,0.1982
2018-07-09 17:10:00,0.19785
2018-07-09 17:20:00,0.19885
2018-07-09 17:30:00,0.198
2018-07-09 17:40:00,0.1965
2018-07-09 17:50:00,0.198
2018-07-09 18:00:00,0.19755
2018-07-09 18:10:00,0.197
2018-07-09 18:20:00,0.19575
2018-07-09 18:30:00,0.1969
2018-07-09 18:40:00,0.1984
2018-07-09 18:50:00,0.19945
2018-07-09 19:00:00,0.1991
2018-07-09 19:10:00,0.1974
2018-07-09 19:20:00,0.1985
2018-07-09 19:30:00,0.1982
2018-07-09 19:40:00,0.19815
2018-07-09 19:50:00,0.1989
2018-07-09 20:00:00,0.1979
2018-07-09 20:10:00,0.1973
2018-07-09 20:20:00,0.1981
2018-07-09 20:30:00,0.1984
2018-07-09 20:40:00,0.19755
2018-07-09 20:50:00,0.2005
2018-07-09 21:00:00,0.20135
2018-07-09 21:10:00,0.2005
2018-07-09 21:20:00,0.20085
2018-07-09 21:30:00,0.20085
2018-07-09 21:40:00,0.20025
2018-07-09 21:50:00,0.2001
2018-07-09 22:00:00,0.19995
2018-07-09 22:10:00,0.20095
2018-07-09 22:20:00,0.2001
2018-07-09 22:30:00,0.20045
2018-07-09 22:40:00,0.1997
2018-07-09 22:50:00,0.2001
2018-07-09 23:00:00,0.20015
2018-07-09 23:10:00,0.1991
2018-07-09 23:20:00,0.1996
2018-07-09 23:30:00,0.19945
2018-07-09 23:40:00,0.19865
2018-07-09 23:50:00,0.1964
2018-07-10 00:00:00,0.19745
2018-07-10 00:10:00,0.19895
2018-07-10 00:20:00,0.19845
2018-07-10 00:30:00,0.19815
2018-07-10 00:40:00,0.19835
2018-07-10 00:50:00,0.19665
2018-07-10 01:00:00,0.19715
2018-07-10 01:10:00,0.1979
2018-07-10 01:20:00,0.19635
2018-07-10 01:30:00,0.1963
2018-07-10 01:40:00,0.19705
2018-07-10 01:50:00,0.1956
2018-07-10 02:00:00,0.19535
2018-07-10 02:10:00,0.1957
2018-07-10 02:20:00,0.19485
2018-07-10 02:30:00,0.1957
2018-07-10 02:40:00,0.1954
2018-07-10 02:50:00,0.192
2018-07-10 03:00:00,0.1924
2018-07-10 03:10:00,0.1945
2018-07-10 03:20:00,0.19275
2018-07-10 03:30:00,0.19365
2018-07-10 03:40:00,0.1945
2018-07-10 03:50:00,0.1948
2018-07-10 04:00:00,0.19575
2018-07-10 04:10:00,0.1965
2018-07-10 04:20:00,0.1937
2018-07-10 04:30:00,0.1954
2018-07-10 04:40:00,0.1971
2018-07-10 04:50:00,0.1977
2018-07-10 05:00:00,0.19725
2018-07-10 05:10:00,0.19735
2018-07-10 05:20:00,0.19695
2018-07-10 05:30:00,0.19605
2018-07-10 05:40:00,0.1957
2018-07-10 05:50:00,0.1952
2018-07-10 06:00:00,0.1951
2018-07-10 06:10:00,0.19675
2018-07-10 06:20:00,0.1963
2018-07-10 06:30:00,0.1962
2018-07-10 06:40:00,0.1981
2018-07-10 06:50:00,0.1999
2018-07-10 07:00:00,0.19865
2018-07-10 07:10:00,0.19765
2018-07-10 07:20:00,0.20115
2018-07-10 07:30:00,0.1983
2018-07-10 07:40:00,0.19545
2018-07-10 07:50:00,0.1978
2018-07-10 08:00:00,0.19765
2018-07-10 08:10:00,0.1955
2018-07-10 08:20:00,0.19555
2018-07-10 08:30:00,0.19475
2018-07-10 08:40:00,0.19545
2018-07-10 08:50:00,0.19615
2018-07-10 09:00:00,0.1939
2018-07-10 09:10:00,0.1929
2018-07-10 09:20:00,0.19345
2018-07-10 09:30:00,0.19235
2018-07-10 09:40:00,0.1925
2018-07-10 09:50:00,0.1925
2018-07-10 10:00:00,0.1915
2018-07-10 10:10:00,0.192
2018-07-10 10:20:00,0.19255
2018-07-10 10:30:00,0.192
2018-07-10 10:40:00,0.19195
2018-07-10 10:50:00,0.19205
2018-07-10 11:00:00,0.19195
2018-07-10 11:10:00,0.1926
2018-07-10 11:20:00,0.19215
2018-07-10 11:30:00,0.1915
2018-07-10 11:40:00,0.19005
2018-07-10 11:50:00,0.18715
2018-07-10 12:00:00,0.1895
2018-07-10 12:10:00,0.1922
2018-07-10 12:20:00,0.18995
2018-07-10 12:30:00,0.19065
2018-07-10 12:40:00,0.1901
2018-07-10 12:50:00,0.1874
2018-07-10 13:00:00,0.18755
2018-07-10 13:10:00,0.1849
2018-07-10 13:20:00,0.1788
2018-07-10 13:30:00,0.18555
2018-07-10 13:40:00,0.1937
2018-07-10 13:50:00,0.19085
2018-07-10 14:00:00,0.19085
2018-07-10 14:10:00,0.19025
2018-07-10 14:20:00,0.1851
2018-07-10 14:30:00,0.1901
2018-07-10 14:40:00,0.1965
2018-07-10 14:50:00,0.19425
2018-07-10 15:00:00,0.1937
2018-07-10 15:10:00,0.19255
2018-07-10 15:20:00,0.18875
2018-07-10 15:30:00,0.19205
2018-07-10 15:40:00,0.1961
2018-07-10 15:50:00,0.1952
2018-07-10 16:00:00,0.1956
2018-07-10 16:10:00,0.1953
2018-07-10 16:20:00,0.1949
2018-07-10 16:30:00,0.1956
2018-07-10 16:40:00,0.19435
2018-07-10 16:50:00,0.1921
2018-07-10 17:00:00,0.1962
2018-07-10 17:10:00,0.20025
2018-07-10 17:20:00,0.19845
2018-07-10 17:30:00,0.1978
2018-07-10 17:40:00,0.19525
2018-07-10 17:50:00,0.1946
2018-07-10 18:00:00,0.1951
2018-07-10 18:10:00,0.1949
2018-07-10 18:20:00,0.19415
2018-07-10 18:30:00,0.1957
2018-07-10 18:40:00,0.1967
2018-07-10 18:50:00,0.19625
2018-07-10 19:00:00,0.1967
2018-07-10 19:10:00,0.1978
2018-07-10 19:20:00,0.1974
2018-07-10 19:30:00,0.19785
2018-07-10 19:40:00,0.1975
2018-07-10 19:50:00,0.198
2018-07-10 20:00:00,0.1978
2018-07-10 20:10:00,0.1975
2018-07-10 20:20:00,0.1972
2018-07-10 20:30:00,0.19775
2018-07-10 20:40:00,0.1978
2018-07-10 20:50:00,0.1981
2018-07-10 21:00:00,0.1975
2018-07-10 21:10:00,0.1968
2018-07-10 21:20:00,0.19525
2018-07-10 21:30:00,0.19545
2018-07-10 21:40:00,0.19615
2018-07-10 21:50:00,0.1954
2018-07-10 22:00:00,0.1954
2018-07-10 22:10:00,0.19635
2018-07-10 22:20:00,0.1951
2018-07-10 22:30:00,0.1949
2018-07-10 22:40:00,0.1964
2018-07-10 22:50:00,0.19895
2018-07-10 23:00:00,0.1978
2018-07-10 23:10:00,0.19465
2018-07-10 23:20:00,0.19415
2018-07-10 23:30:00,0.19445
2018-07-10 23:40:00,0.1951
2018-07-10 23:50:00,0.19475
